zz,Count
22650,1
6123,1
6128,1
61030,1
26547,1
26540,1
26541,1
26542,1
26548,1
60922,1
60924,1
60926,1
55646,1
93116,1
98123,1
98120,1
98864,1
64556,1
46054,1
60072,1
93800,1
37361,1
37365,1
24165,1
24161,1
9207,1
9202,1
68324,1
67317,1
30357,1
91230,1
37317,1
4953,1
30321,1
35294,1
59927,1
59920,1
32722,1
24441,1
85384,1
90734,1
38545,1
38540,1
38549,1
38548,1
33097,1
33092,1
84526,1
4131,1
39635,1
39638,1
89929,1
76225,1
43317,1
43310,1
13659,1
89210,1
89215,1
11245,1
89218,1
11243,1
65047,1
52369,1
56860,1
17372,1
17375,1
96107,1
80638,1
80639,1
16685,1
51430,1
99542,1
99546,1
95439,1
42196,1
17082,1
17084,1
97494,1
97495,1
90144,1
49264,1
48261,1
45614,1
48264,1
44561,1
68654,1
13137,1
13138,1
58571,1
54011,1
58577,1
91432,1
48480,1
48482,1
79749,1
67554,1
59195,1
61489,1
61480,1
61482,1
61486,1
35072,1
92167,1
73620,1
74078,1
74077,1
74076,1
78901,1
98628,1
6353,1
6350,1
24826,1
96764,1
98089,1
75309,1
98084,1
98085,1
99978,1
49342,1
36753,1
21777,1
36758,1
53939,1
41274,1
80932,1
4442,1
350,1
76025,1
39535,1
39284,1
68517,1
47273,1
47272,1
2841,1
79225,1
79223,1
91372,1
74536,1
74534,1
42359,1
70090,1
45368,1
18812,1
14369,1
17943,1
87062,1
94935,1
92369,1
47735,1
50538,1
48814,1
48815,1
48819,1
12406,1
12407,1
13755,1
65588,1
65582,1
43120,1
96648,1
57211,1
11456,1
57213,1
17120,1
52531,1
48387,1
48385,1
46576,1
42653,1
46578,1
48031,1
45001,1
53668,1
63174,1
78377,1
78370,1
59525,1
49925,1
49922,1
49318,1
50361,1
92554,1
24258,1
24256,1
28580,1
77207,1
77206,1
72018,1
79045,1
28634,1
28638,1
79040,1
91609,1
35602,1
32957,1
7721,1
93601,1
61728,1
61725,1
61724,1
61726,1
61721,1
61720,1
60891,1
55954,1
55956,1
55953,1
58852,1
57551,1
26121,1
79845,1
79846,1
84773,1
84772,1
84771,1
68415,1
91622,1
14167,1
38260,1
33932,1
34923,1
40002,1
40007,1
40009,1
23835,1
93664,1
15346,1
87456,1
47369,1
19448,1
88333,1
88337,1
88336,1
51436,1
91071,1
32972,1
81110,1
90408,1
19997,1
19999,1
17452,1
38876,1
17456,1
13343,1
13341,1
46770,1
46773,1
20140,1
20146,1
20145,1
25652,1
85147,1
85145,1
83601,1
59721,1
41010,1
41013,1
10107,1
10106,1
10102,1
11850,1
11855,1
80935,1
80936,1
80930,1
80933,1
44194,1
33465,1
84237,1
95830,1
51340,1
51342,1
51347,1
25306,1
25305,1
29113,1
80654,1
57029,1
57026,1
57024,1
65427,1
16443,1
16444,1
81655,1
49228,1
22934,1
22937,1
94056,1
94055,1
94054,1
71903,1
17712,1
91100,1
62612,1
68943,1
24001,1
68366,1
92459,1
26743,1
65074,1
34765,1
50136,1
8847,1
28775,1
28770,1
22115,1
61570,1
35412,1
55564,1
55567,1
93413,1
93411,1
56035,1
98241,1
25463,1
36268,1
63834,1
2372,1
41257,1
33017,1
71241,1
9726,1
1138,1
1139,1
3406,1
18296,1
18292,1
47968,1
14731,1
14737,1
14734,1
90219,1
13966,1
18123,1
90214,1
72927,1
43325,1
30099,1
30095,1
30090,1
15064,1
33488,1
16600,1
16603,1
12775,1
12770,1
42444,1
12778,1
97761,1
88161,1
20688,1
63726,1
81327,1
81326,1
49753,1
46926,1
49759,1
20687,1
13158,1
90233,1
10609,1
58642,1
96960,1
62451,1
94444,1
27974,1
29555,1
95313,1
6607,1
61375,1
22463,1
22460,1
55764,1
32525,1
55769,1
32523,1
32522,1
51063,1
56233,1
96154,1
96156,1
23362,1
40022,1
52000,1
25118,1
25115,1
25112,1
25113,1
25110,1
98000,1
57186,1
97200,1
4853,1
63445,1
63442,1
4850,1
63448,1
37005,1
9124,1
45646,1
48232,1
49410,1
58329,1
68590,1
30256,1
78714,1
78719,1
66160,1
7219,1
29616,1
23475,1
72411,1
72415,1
50073,1
92645,1
92640,1
50078,1
55245,1
32644,1
77592,1
56240,1
22704,1
77622,1
72853,1
5102,1
5107,1
95333,1
75660,1
75666,1
70019,1
10505,1
95190,1
96728,1
65772,1
84642,1
39772,1
7665,1
2650,1
2655,1
4760,1
4762,1
41773,1
41774,1
41775,1
41776,1
33220,1
18629,1
15450,1
15451,1
15452,1
15458,1
76503,1
1302,1
40423,1
3230,1
40425,1
14506,1
38163,1
81422,1
96312,1
89159,1
94227,1
65674,1
82731,1
82732,1
64102,1
46068,1
53195,1
53192,1
16836,1
80483,1
16832,1
95571,1
95680,1
90060,1
21706,1
21700,1
44681,1
44680,1
68758,1
68754,1
44359,1
44352,1
44356,1
28509,1
55704,1
20071,1
62222,1
55703,1
17045,1
68071,1
17040,1
28435,1
89834,1
66414,1
27702,1
51450,1
97867,1
97865,1
17049,1
35131,1
35133,1
35134,1
78861,1
32487,1
74731,1
92331,1
92333,1
91445,1
35684,1
56681,1
56686,1
25637,1
25631,1
65332,1
65331,1
24941,1
75461,1
96054,1
96056,1
96051,1
96058,1
20914,1
99144,1
99143,1
33420,1
18427,1
33427,1
33429,1
15612,1
15611,1
15618,1
15619,1
78030,1
37213,1
39360,1
39365,1
67402,1
93590,1
82434,1
76832,1
2070,1
6970,1
43948,1
43945,1
74473,1
74470,1
42011,1
42014,1
42016,1
20160,1
45222,1
13666,1
3809,1
85723,1
85724,1
41095,1
18980,1
14205,1
4041,1
87653,1
29925,1
83765,1
30808,1
15554,1
44802,1
43007,1
43008,1
11667,1
27923,1
27922,1
27927,1
27929,1
62922,1
60693,1
92226,1
45761,1
45760,1
45768,1
78235,1
12315,1
54832,1
53434,1
10220,1
63349,1
49844,1
78584,1
78582,1
62694,1
68493,1
62690,1
62692,1
54787,1
54786,1
50200,1
24353,1
24357,1
77322,1
34451,1
91726,1
72661,1
91720,1
73133,1
73136,1
66592,1
32859,1
29805,1
35491,1
23827,1
23829,1
27115,1
22190,1
98715,1
56529,1
56521,1
32142,1
5555,1
57345,1
58040,1
58041,1
9412,1
75237,1
70777,1
37394,1
71423,1
18211,1
4685,1
4683,1
30271,1
40120,1
40126,1
1071,1
40124,1
40128,1
47474,1
47471,1
87718,1
87713,1
87714,1
77865,1
39442,1
57424,1
31636,1
88475,1
39191,1
36762,1
86043,1
86045,1
55233,1
33733,1
79241,1
19651,1
17550,1
13426,1
52406,1
56984,1
20624,1
45163,1
20620,1
80051,1
42220,1
30424,1
87821,1
11042,1
11049,1
15968,1
66866,1
28823,1
12532,1
82022,1
10875,1
19516,1
63997,1
96735,1
65740,1
61849,1
97282,1
21232,1
2534,1
81044,1
52624,1
68044,1
54667,1
62719,1
8219,1
8213,1
8217,1
73526,1
48724,1
48727,1
99649,1
95114,1
99643,1
72145,1
72142,1
59416,1
59417,1
59412,1
34395,1
29696,1
78799,1
78794,1
78795,1
91916,1
67877,1
31771,1
23169,1
61438,1
61431,1
61430,1
77519,1
28128,1
28125,1
28126,1
28121,1
93516,1
7439,1
93518,1
53466,1
56776,1
25786,1
805,1
85222,1
85228,1
27323,1
27326,1
27325,1
64865,1
25253,1
74358,1
64861,1
74350,1
98522,1
70638,1
70635,1
33110,1
33116,1
33119,1
71325,1
84171,1
70980,1
75005,1
75004,1
75008,1
4276,1
83330,1
4261,1
47840,1
9613,1
33802,1
33800,1
33804,1
4491,1
31400,1
2898,1
2894,1
15187,1
34,1
87528,1
87527,1
39250,1
42528,1
46255,1
12638,1
43434,1
49657,1
49655,1
49654,1
21780,1
41873,1
45551,1
45556,1
53119,1
96801,1
54466,1
96808,1
62551,1
62556,1
62555,1
75416,1
56932,1
48526,1
44607,1
44606,1
29450,1
47550,1
62022,1
27986,1
28320,1
6094,1
22547,1
92911,1
56178,1
92918,1
56172,1
51237,1
51232,1
64461,1
33200,1
24059,1
98811,1
20402,1
98819,1
22841,1
20995,1
8023,1
8020,1
8025,1
48159,1
9803,1
78615,1
78618,1
31245,1
40743,1
37839,1
37831,1
27506,1
27509,1
66285,1
41502,1
23085,1
25869,1
29151,1
67480,1
23333,1
74965,1
74964,1
74962,1
34564,1
34566,1
34563,1
72754,1
72757,1
4821,1
55367,1
55360,1
92072,1
92070,1
2833,1
50629,1
24732,1
50625,1
15225,1
77700,1
3883,1
616,1
617,1
613,1
5061,1
85417,1
45826,1
87303,1
2754,1
83811,1
83816,1
9033,1
33300,1
33302,1
37489,1
1227,1
1224,1
37154,1
83100,1
83102,1
44880,1
14422,1
14429,1
38083,1
38080,1
88230,1
38088,1
96219,1
96218,1
88907,1
38339,1
38333,1
11556,1
43086,1
65137,1
92470,1
64667,1
60567,1
46104,1
46105,1
19944,1
19941,1
53708,1
53707,1
10731,1
63036,1
12391,1
45455,1
69169,1
58081,1
90300,1
90309,1
40402,1
44414,1
79101,1
54161,1
62079,1
66517,1
27627,1
27198,1
65897,1
65895,1
65892,1
35769,1
35764,1
50423,1
32230,1
22663,1
60919,1
65274,1
65279,1
69955,1
41746,1
52134,1
52135,1
52133,1
60009,1
89173,1
11386,1
14334,1
14335,1
4608,1
4607,1
4606,1
8726,1
8727,1
17979,1
33679,1
37318,1
33674,1
59929,1
59926,1
30320,1
8188,1
3378,1
68359,1
22989,1
76153,1
31019,1
35208,1
7514,1
2137,1
2133,1
23840,1
4987,1
87978,1
87582,1
55585,1
85607,1
42808,1
70129,1
44254,1
44250,1
33537,1
71742,1
33539,1
71747,1
71744,1
17834,1
4945,1
87117,1
29809,1
29802,1
83604,1
2357,1
7360,1
95979,1
65076,1
40823,1
13661,1
43320,1
43322,1
16011,1
16014,1
11290,1
96405,1
60240,1
60243,1
20891,1
49640,1
99532,1
99534,1
80394,1
12215,1
90111,1
29348,1
10507,1
21415,1
78465,1
62791,1
62794,1
62796,1
68623,1
50141,1
68621,1
68620,1
62137,1
62131,1
58542,1
28432,1
28433,1
34310,1
79733,1
79730,1
55133,1
6836,1
6834,1
35592,1
23705,1
93594,1
27014,1
27016,1
74026,1
74028,1
55790,1
55797,1
55796,1
98612,1
56449,1
56447,1
56444,1
57799,1
57790,1
57792,1
49760,1
32066,1
95164,1
5765,1
5762,1
75084,1
75086,1
36769,1
53960,1
53961,1
53968,1
57428,1
58953,1
33734,1
33730,1
14671,1
5603,1
38615,1
38610,1
30420,1
30422,1
83448,1
30425,1
30426,1
30427,1
68770,1
27832,1
4414,1
7820,1
59854,1
39568,1
39563,1
18084,1
78100,1
18081,1
3803,1
31776,1
31775,1
35905,1
31084,1
2815,1
47229,1
11464,1
1897,1
11462,1
77016,1
33500,1
20701,1
42302,1
80151,1
52540,1
10344,1
98890,1
70374,1
70377,1
70163,1
45337,1
45333,1
40211,1
11120,1
11123,1
11125,1
94905,1
28693,1
17970,1
66945,1
66949,1
12474,1
48860,1
82142,1
92999,1
16200,1
96678,1
51816,1
96670,1
49722,1
57220,1
57226,1
2456,1
64201,1
80456,1
80454,1
80455,1
80453,1
68788,1
97844,1
68780,1
27581,1
48004,1
95656,1
95653,1
67154,1
95659,1
78341,1
78343,1
34295,1
72064,1
68874,1
20204,1
78690,1
79563,1
79561,1
92560,1
92569,1
23001,1
23006,1
23009,1
22353,1
77258,1
77256,1
77257,1
28603,1
28606,1
73004,1
92383,1
7776,1
32925,1
56634,1
928,1
922,1
23919,1
93386,1
93384,1
68870,1
10545,1
36351,1
36353,1
25517,1
25514,1
75783,1
55084,1
39834,1
70577,1
70571,1
73093,1
75120,1
4338,1
4333,1
4331,1
74829,1
74826,1
8349,1
4592,1
38000,1
38001,1
31524,1
47588,1
85924,1
85927,1
85920,1
85923,1
62021,1
87403,1
15378,1
15377,1
15376,1
39066,1
39063,1
73949,1
12068,1
12063,1
12064,1
12067,1
81121,1
81123,1
81128,1
43771,1
21668,1
21664,1
46721,1
58005,1
38829,1
38826,1
38827,1
13333,1
13332,1
90384,1
80298,1
62340,1
62345,1
20133,1
20135,1
85117,1
41046,1
41045,1
41043,1
59751,1
59754,1
29717,1
14816,1
14815,1
11865,1
12886,1
95269,1
8011,1
95260,1
28049,1
28042,1
92814,1
95848,1
92811,1
93140,1
93147,1
61064,1
25352,1
25353,1
82331,1
82332,1
82334,1
56347,1
56346,1
98175,1
61937,1
49252,1
49256,1
21308,1
22964,1
71937,1
54562,1
78558,1
96943,1
78553,1
62623,1
91029,1
8103,1
67056,1
91280,1
29055,1
29058,1
66016,1
4903,1
31057,1
31054,1
31058,1
55081,1
72562,1
55089,1
55088,1
34734,1
1999,1
8818,1
24474,1
24471,1
50101,1
50103,1
50104,1
61545,1
61540,1
32772,1
93464,1
98238,1
718,1
36258,1
710,1
712,1
714,1
85354,1
20393,1
29145,1
85687,1
48426,1
87194,1
39645,1
71211,1
71219,1
30593,1
5872,1
5875,1
1144,1
30048,1
83025,1
30042,1
14743,1
17364,1
89798,1
17365,1
38273,1
31314,1
31318,1
76360,1
19048,1
19042,1
82644,1
16634,1
80643,1
80642,1
16633,1
88112,1
12742,1
64744,1
64746,1
64740,1
72130,1
64748,1
21148,1
69042,1
46988,1
20811,1
20813,1
49729,1
46914,1
58638,1
58632,1
96930,1
17093,1
10587,1
17094,1
44513,1
29520,1
29525,1
92137,1
55718,1
78951,1
55710,1
55716,1
78956,1
47512,1
63942,1
6383,1
26321,1
33380,1
32572,1
93264,1
93267,1
75370,1
99928,1
99925,1
99926,1
52073,1
60165,1
24870,1
9177,1
9175,1
36986,1
37052,1
37058,1
30746,1
35983,1
35987,1
30205,1
30206,1
30200,1
30201,1
68543,1
76055,1
30209,1
91327,1
87834,1
87839,1
23424,1
23422,1
74540,1
33960,1
75630,1
75631,1
20320,1
70040,1
95649,1
36046,1
36043,1
18615,1
18614,1
18616,1
4283,1
87012,1
87011,1
44064,1
12965,1
12966,1
4757,1
40292,1
71027,1
71024,1
71023,1
76557,1
15468,1
15461,1
28942,1
81410,1
81415,1
81414,1
89165,1
89164,1
11394,1
89162,1
43242,1
11398,1
60367,1
65624,1
65627,1
46039,1
46035,1
46031,1
16860,1
16861,1
42629,1
59846,1
63107,1
54943,1
49688,1
54946,1
49687,1
49680,1
21751,1
62859,1
49970,1
48086,1
44308,1
44309,1
24220,1
58463,1
28575,1
34218,1
34214,1
28685,1
7089,1
67732,1
50780,1
92177,1
93652,1
61770,1
92172,1
27285,1
27281,1
92305,1
55909,1
55903,1
6028,1
6022,1
6025,1
6024,1
25665,1
26480,1
20525,1
26158,1
5648,1
30668,1
14138,1
14139,1
18453,1
18454,1
36533,1
34979,1
83278,1
83271,1
71626,1
21258,1
78066,1
78061,1
39355,1
45267,1
6924,1
2001,1
2006,1
42024,1
10156,1
70235,1
24830,1
14897,1
3837,1
3832,1
80962,1
80960,1
40317,1
94823,1
45896,1
45899,1
87604,1
83735,1
83732,1
72442,1
19357,1
16121,1
16122,1
65185,1
65187,1
10984,1
10986,1
64859,1
65456,1
64586,1
64589,1
46207,1
46206,1
57072,1
57073,1
57077,1
64323,1
64320,1
15856,1
16853,1
9853,1
9854,1
99401,1
95759,1
78269,1
10214,1
10211,1
53408,1
54754,1
30984,1
26736,1
92406,1
24380,1
50271,1
50276,1
77359,1
77353,1
8897,1
29901,1
20130,1
94586,1
72658,1
28727,1
35466,1
35465,1
35462,1
35468,1
51632,1
6495,1
65849,1
25418,1
75867,1
98723,1
75860,1
32116,1
32112,1
32113,1
4456,1
2495,1
56065,1
5563,1
84000,1
84006,1
41200,1
41201,1
25260,1
40152,1
98395,1
86531,1
37694,1
31106,1
70747,1
70748,1
41065,1
30514,1
38762,1
38764,1
75656,1
85841,1
7951,1
21678,1
54256,1
15038,1
15033,1
15030,1
77834,1
77835,1
39140,1
35874,1
35875,1
15148,1
16025,1
88195,1
43542,1
43544,1
43549,1
74875,1
74872,1
74871,1
74878,1
17505,1
17507,1
17502,1
17508,1
13477,1
20675,1
20672,1
62427,1
62421,1
46995,1
48453,1
48456,1
48454,1
16130,1
54513,1
59147,1
12381,1
15958,1
15952,1
15954,1
15957,1
28256,1
11016,1
17889,1
51033,1
51037,1
21588,1
26666,1
68509,1
96705,1
61878,1
97252,1
97253,1
61872,1
61875,1
61877,1
63434,1
63439,1
63438,1
21264,1
86886,1
81039,1
68014,1
68015,1
49440,1
86782,1
54651,1
54653,1
58377,1
98547,1
33784,1
48710,1
29391,1
23132,1
23133,1
23131,1
59423,1
72190,1
73570,1
34671,1
34673,1
34674,1
73576,1
50020,1
50026,1
61466,1
28111,1
24640,1
24643,1
28119,1
24644,1
77670,1
31789,1
32635,1
32634,1
51770,1
32631,1
56744,1
28783,1
5159,1
5155,1
4207,1
41434,1
17778,1
30495,1
37714,1
37711,1
84611,1
83347,1
47874,1
1350,1
3260,1
18035,1
14558,1
14550,1
14556,1
21322,1
14555,1
38130,1
72832,1
31450,1
13788,1
11313,1
51529,1
4,1
7,1
6,1
9,1
45744,1
47123,1
39269,1
42510,1
93279,1
42518,1
16570,1
97010,1
97014,1
88254,1
12665,1
69492,1
95528,1
95520,1
95527,1
21062,1
21063,1
81234,1
81236,1
64172,1
81232,1
49606,1
60080,1
45564,1
90543,1
54491,1
62583,1
29404,1
29402,1
40806,1
97833,1
6756,1
50550,1
50554,1
70082,1
61110,1
32432,1
32434,1
55452,1
75439,1
56183,1
56181,1
56180,1
75434,1
92929,1
92924,1
93034,1
93032,1
16514,1
62379,1
57583,1
65345,1
65341,1
64434,1
32999,1
58029,1
99138,1
86711,1
24062,1
9342,1
3061,1
71846,1
30124,1
37848,1
21309,1
79336,1
79330,1
79339,1
67475,1
67950,1
23308,1
72766,1
74426,1
74427,1
3259,1
92022,1
77733,1
43912,1
40447,1
43914,1
43915,1
38141,1
45813,1
45812,1
39885,1
36671,1
4019,1
4013,1
87682,1
71103,1
71109,1
76454,1
76459,1
15502,1
37102,1
37101,1
40531,1
71067,1
44859,1
44850,1
47629,1
13579,1
75420,1
89089,1
11504,1
65100,1
60550,1
60556,1
46172,1
46171,1
69138,1
42702,1
17215,1
17217,1
17212,1
17213,1
56078,1
12365,1
12362,1
54864,1
12368,1
62952,1
10293,1
21564,1
21562,1
63399,1
68428,1
45735,1
44467,1
58707,1
58702,1
58700,1
13012,1
54137,1
54132,1
62048,1
20210,1
20211,1
62046,1
67671,1
67677,1
28444,1
51500,1
51504,1
23546,1
59076,1
41517,1
97970,1
27650,1
27656,1
79696,1
74622,1
25402,1
92225,1
92222,1
74199,1
74194,1
56570,1
56576,1
60949,1
32195,1
32192,1
32190,1
75576,1
43341,1
26218,1
21971,1
79914,1
79913,1
79911,1
12437,1
99811,1
34484,1
36472,1
36477,1
53811,1
4657,1
4650,1
4653,1
83539,1
15745,1
15742,1
18240,1
18247,1
18248,1
3385,1
31649,1
47420,1
47427,1
34167,1
91822,1
86018,1
86015,1
86016,1
86017,1
91255,1
72354,1
18267,1
73403,1
2160,1
87940,1
87943,1
52595,1
95009,1
85098,1
50108,1
42274,1
42275,1
10059,1
10052,1
10050,1
7555,1
45130,1
85631,1
84320,1
84323,1
84326,1
84328,1
55552,1
68368,1
11096,1
18729,1
22140,1
29832,1
29835,1
29834,1
66838,1
47980,1
66830,1
66834,1
32424,1
12543,1
12541,1
95920,1
95929,1
16049,1
16045,1
11170,1
19541,1
13630,1
81523,1
17395,1
90836,1
90831,1
90832,1
11774,1
52656,1
52655,1
17024,1
17023,1
97436,1
64045,1
90783,1
45675,1
45670,1
45672,1
95494,1
95493,1
42138,1
48798,1
99695,1
99693,1
78450,1
78458,1
95140,1
95141,1
98843,1
66197,1
58496,1
77542,1
77549,1
35098,1
35091,1
35097,1
55166,1
98847,1
35546,1
35548,1
73391,1
74018,1
98643,1
84122,1
84126,1
5737,1
80729,1
5739,1
1021,1
75053,1
75055,1
70668,1
70669,1
71537,1
14628,1
38644,1
38641,1
30411,1
30413,1
30412,1
76624,1
76626,1
48897,1
33856,1
33858,1
25060,1
7854,1
2827,1
84,1
87570,1
88560,1
15282,1
36803,1
52746,1
87732,1
77026,1
77028,1
43467,1
43464,1
19700,1
19708,1
41824,1
41826,1
83680,1
29260,1
62501,1
80105,1
45306,1
45301,1
20081,1
44659,1
54418,1
54410,1
70341,1
70340,1
59626,1
80811,1
18824,1
18823,1
94955,1
94953,1
50529,1
80480,1
57274,1
65690,1
16233,1
49095,1
49094,1
49096,1
43144,1
49320,1
94170,1
58231,1
27558,1
91043,1
99711,1
99710,1
8073,1
8076,1
85618,1
72093,1
23070,1
23076,1
59542,1
25895,1
29128,1
79511,1
63351,1
98384,1
24082,1
34533,1
67789,1
67788,1
34534,1
75404,1
24085,1
74932,1
28657,1
74937,1
23389,1
66787,1
74939,1
61251,1
61252,1
61257,1
73052,1
55314,1
55310,1
98438,1
56662,1
56669,1
23927,1
23923,1
23922,1
27237,1
36363,1
25567,1
85446,1
2259,1
70585,1
70589,1
67100,1
18956,1
18955,1
18958,1
4360,1
86405,1
50597,1
14459,1
14458,1
34988,1
89007,1
89000,1
89001,1
38388,1
125,1
123,1
47000,1
33503,1
15327,1
15322,1
87432,1
97118,1
97110,1
39039,1
73938,1
39030,1
12050,1
42784,1
42785,1
43782,1
64631,1
43788,1
49523,1
58030,1
53778,1
58788,1
83610,1
62330,1
74745,1
68820,1
29727,1
29728,1
40928,1
40923,1
85000,1
12873,1
95231,1
95233,1
50459,1
50453,1
50452,1
50450,1
28093,1
61011,1
61015,1
51326,1
56316,1
79995,1
55945,1
60054,1
64576,1
16630,1
98141,1
12748,1
61901,1
61903,1
52147,1
52146,1
52145,1
33400,1
88119,1
53234,1
37348,1
37342,1
37345,1
30177,1
71960,1
44930,1
68301,1
17324,1
78567,1
9880,1
30374,1
30377,1
31020,1
31025,1
66063,1
72686,1
72682,1
4936,1
34707,1
34701,1
34702,1
72537,1
72530,1
72531,1
35254,1
50153,1
1438,1
77476,1
50676,1
77282,1
745,1
70179,1
36283,1
36280,1
36130,1
2423,1
4116,1
4114,1
4110,1
41509,1
49726,1
71229,1
33560,1
37662,1
33564,1
30037,1
3466,1
3468,1
3469,1
72947,1
72940,1
38220,1
38221,1
13616,1
43373,1
28728,1
25544,1
19016,1
96476,1
11260,1
19019,1
65024,1
60211,1
80614,1
80611,1
58631,1
42421,1
95417,1
95412,1
95418,1
16957,1
63745,1
63743,1
12240,1
12244,1
12246,1
21193,1
2477,1
20824,1
20827,1
46941,1
13111,1
13110,1
11759,1
28446,1
16392,1
20310,1
75026,1
66667,1
27048,1
27049,1
35011,1
35014,1
92140,1
78960,1
78965,1
32540,1
20889,1
56437,1
56432,1
32093,1
32096,1
32094,1
22404,1
22403,1
22402,1
40011,1
25755,1
21838,1
75320,1
3604,1
71921,1
21837,1
21836,1
56293,1
56296,1
23355,1
57744,1
23350,1
60159,1
60158,1
46305,1
99000,1
37065,1
30230,1
39517,1
78150,1
78152,1
88256,1
34004,1
3111,1
29528,1
76003,1
91358,1
73568,1
87866,1
23411,1
23410,1
23413,1
23412,1
95160,1
29377,1
96715,1
38449,1
3947,1
36072,1
33243,1
71071,1
71072,1
44034,1
44036,1
78953,1
4709,1
15434,1
15433,1
12429,1
15438,1
69646,1
19198,1
19193,1
19195,1
30625,1
65611,1
19223,1
17105,1
17106,1
22433,1
49012,1
49016,1
80796,1
62823,1
62824,1
1270,1
64256,1
16854,1
16858,1
12160,1
45025,1
40555,1
45023,1
29211,1
63151,1
54917,1
49909,1
49908,1
68739,1
68733,1
24277,1
24271,1
50345,1
24279,1
26685,1
66251,1
34246,1
68883,1
72016,1
77227,1
80997,1
77221,1
93261,1
93660,1
93666,1
32979,1
55396,1
55395,1
51433,1
61709,1
25654,1
954,1
92710,1
72133,1
78880,1
72137,1
55971,1
55970,1
32359,1
55974,1
6077,1
6072,1
57533,1
26100,1
26102,1
63837,1
63839,1
75155,1
75152,1
75151,1
75158,1
70504,1
38075,1
83226,1
83227,1
47557,1
47552,1
2940,1
78057,1
51595,1
88350,1
88354,1
86304,1
914,1
43702,1
89393,1
19421,1
13361,1
13364,1
80225,1
42078,1
48615,1
20167,1
10127,1
10126,1
10125,1
10124,1
41034,1
41033,1
84213,1
40346,1
40341,1
29945,1
29944,1
29941,1
29940,1
28018,1
94858,1
94850,1
64862,1
16468,1
65405,1
65407,1
65402,1
43067,1
43063,1
46253,1
94036,1
57043,1
54893,1
54896,1
54895,1
62985,1
52728,1
62981,1
54769,1
54768,1
12030,1
54767,1
54766,1
48153,1
88047,1
91120,1
91121,1
67000,1
67007,1
78297,1
29001,1
29009,1
37927,1
37928,1
37929,1
72603,1
92475,1
1928,1
8866,1
8868,1
24400,1
28758,1
21636,1
56580,1
56585,1
56584,1
56589,1
35435,1
55584,1
56050,1
56057,1
36202,1
25444,1
25446,1
2358,1
85325,1
85320,1
75831,1
75833,1
20390,1
39695,1
70717,1
70711,1
33075,1
18857,1
18854,1
41236,1
40181,1
5824,1
1112,1
28006,1
14711,1
14717,1
14719,1
33698,1
76714,1
76715,1
31698,1
13942,1
89766,1
47326,1
15043,1
39175,1
16667,1
74824,1
93538,1
49776,1
49777,1
17536,1
17532,1
13441,1
53030,1
53032,1
54569,1
62473,1
11972,1
96945,1
54560,1
20645,1
13198,1
85046,1
20394,1
10087,1
10080,1
29578,1
29571,1
85243,1
95374,1
50718,1
6622,1
11025,1
95992,1
66885,1
51048,1
61352,1
55741,1
56218,1
82083,1
82082,1
82084,1
98066,1
16340,1
16343,1
16342,1
61825,1
97268,1
99087,1
21255,1
21257,1
63462,1
47232,1
9107,1
9100,1
8278,1
49436,1
2804,1
78480,1
30298,1
34088,1
29633,1
31107,1
23490,1
72479,1
72473,1
72472,1
21681,1
50057,1
50055,1
84195,1
22728,1
22725,1
22722,1
77641,1
77644,1
77647,1
74593,1
12333,1
70039,1
70038,1
85280,1
85289,1
29088,1
5162,1
5169,1
84629,1
84628,1
83938,1
2671,1
2672,1
53456,1
63369,1
71346,1
71343,1
12930,1
12936,1
12937,1
4787,1
12938,1
92254,1
1093,1
1092,1
1099,1
6126,1
3787,1
61031,1
22659,1
40449,1
14523,1
14521,1
76525,1
38147,1
72860,1
11341,1
19117,1
81648,1
60311,1
82717,1
69339,1
69331,1
69336,1
21343,1
46049,1
46048,1
46046,1
42544,1
52222,1
52224,1
47862,1
53178,1
53173,1
21091,1
63662,1
64125,1
64126,1
64121,1
52591,1
49638,1
49637,1
49631,1
48325,1
94047,1
62207,1
62206,1
62203,1
62201,1
28520,1
58497,1
28525,1
28526,1
20050,1
14567,1
14565,1
89683,1
29437,1
28388,1
28386,1
28382,1
78802,1
55468,1
55465,1
32464,1
55461,1
62014,1
32460,1
62997,1
66439,1
50525,1
62994,1
22528,1
22526,1
98386,1
96076,1
93005,1
93000,1
21336,1
20932,1
99168,1
99169,1
99164,1
33402,1
15631,1
15634,1
24034,1
87014,1
87013,1
51577,1
52160,1
67422,1
79360,1
2051,1
4848,1
43963,1
92015,1
5084,1
85740,1
85744,1
33369,1
87675,1
4066,1
4068,1
47612,1
47615,1
44826,1
69818,1
16651,1
89301,1
89303,1
17229,1
17226,1
894,1
69104,1
64355,1
69100,1
99361,1
12087,1
42733,1
90362,1
62907,1
54813,1
54811,1
12331,1
63361,1
10243,1
53454,1
21539,1
49865,1
21530,1
21533,1
67629,1
24330,1
24332,1
58759,1
91707,1
91703,1
35704,1
35700,1
51571,1
73154,1
22100,1
75438,1
22105,1
22107,1
6244,1
26224,1
98191,1
79940,1
99820,1
14026,1
14025,1
57360,1
57362,1
57365,1
57369,1
54489,1
40100,1
8740,1
17981,1
47452,1
47456,1
15773,1
15772,1
77848,1
34136,1
72360,1
88419,1
34138,1
34139,1
34774,1
7927,1
7925,1
86021,1
2154,1
2153,1
51899,1
46419,1
46413,1
60428,1
45146,1
75372,1
42246,1
45394,1
